name,kind,dom,ctry,cat,scat,spec,ext,desc,deleted,new,SISO,alt
ENV_LAND_LIQUID_SPILL_SMALL,4,1,0,3,40,0,0,Liquid Spill~ Small,0,1,1,ENV_LAND_LIQUID_SPILL
ENV_LAND_LIQUID_SPILL_MED,4,1,0,3,60,0,0,Liquid Spill~ Medium,0,1,1,ENV_LAND_LIQUID_SPILL
ENV_LAND_LIQUID_SPILL_LARGE,4,1,0,3,80,0,0,Liquid Spill~ Large,0,1,1,ENV_LAND_LIQUID_SPILL
ENV_LAND_LIQUID_SPILL_VERY_LARGE,4,1,0,3,100,0,0,Liquid Spill~ Very Large,0,1,1,ENV_LAND_LIQUID_SPILL
ENV_AIR_SMOKE,4,2,0,1,0,0,0,Smoke,0,0,0,0
ENV_AIR_SMOKE_VERY_SMALL,4,2,0,1,20,0,0,Smoke~ Very Small,0,0,0,ENV_AIR_SMOKE
ENV_AIR_SMOKE_SMALL,4,2,0,1,40,0,0,Smoke~ Small,0,0,0,ENV_AIR_SMOKE
ENV_AIR_SMOKE_MED,4,2,0,1,60,0,0,Smoke~ Medium,0,0,0,ENV_AIR_SMOKE
ENV_AIR_SMOKE_LARGE,4,2,0,1,80,0,0,Smoke~ Large,0,0,0,ENV_AIR_SMOKE
ENV_AIR_SMOKE_VERY_LARGE,4,2,0,1,100,0,0,Smoke~ Very Large,0,0,0,ENV_AIR_SMOKE
ENV_AIR_FOG,4,2,0,2,0,0,0,Fog,0,0,0,0
ENV_AIR_FOG_VERY_SMALL,4,2,0,2,20,0,0,Fog~ Very Small,0,0,0,ENV_AIR_FOG
ENV_AIR_FOG_SMALL,4,2,0,2,40,0,0,Fog~ Small,0,0,0,ENV_AIR_FOG
ENV_AIR_FOG_MED,4,2,0,2,60,0,0,Fog~ Medium,0,0,0,ENV_AIR_FOG
ENV_AIR_FOG_LARGE,4,2,0,2,80,0,0,Fog~ Large,0,0,0,ENV_AIR_FOG
ENV_AIR_FOG_VERY_LARGE,4,2,0,2,100,0,0,Fog~ Very Large,0,0,0,ENV_AIR_FOG
ENV_AIR_CLD,4,2,0,3,0,0,0,Cloud,0,0,0,0
ENV_AIR_CLD_VERY_SMALL,4,2,0,3,20,0,0,Cloud~ Very Small,0,0,0,ENV_AIR_CLD
ENV_AIR_CLD_SMALL,4,2,0,3,40,0,0,Cloud~ Small,0,0,0,ENV_AIR_CLD
ENV_AIR_CLD_MED,4,2,0,3,60,0,0,Cloud~ Medium,0,0,0,ENV_AIR_CLD
ENV_AIR_CLD_LARGE,4,2,0,3,80,0,0,Cloud~ Large,0,0,0,ENV_AIR_CLD
ENV_AIR_CLD_VERY_LARGE,4,2,0,3,100,0,0,Cloud~ Very Large,0,0,0,ENV_AIR_CLD
ENV_AIR_CLDRN_W_RAIN_FALLING,4,2,0,4,0,0,0,Cloud~ Rain Falling,0,0,0,0
ENV_AIR_CLDRN_W_RAIN_FALLING_VERY_SMALL,4,2,0,4,20,0,0,Cloud~ Rain Falling~ Very Small,0,0,0,ENV_AIR_CLDRN_W_RAIN_FALLING
ENV_AIR_CLDRN_W_RAIN_FALLING_SMALL,4,2,0,4,40,0,0,Cloud~ Rain Falling~ Small,0,0,0,ENV_AIR_CLDRN_W_RAIN_FALLING
ENV_AIR_CLDRN_W_RAIN_FALLING_MED,4,2,0,4,60,0,0,Cloud~ Rain Falling~ Medium,0,0,0,ENV_AIR_CLDRN_W_RAIN_FALLING
ENV_AIR_CLDRN_W_RAIN_FALLING_LARGE,4,2,0,4,80,0,0,Cloud~ Rain Falling~ Large,0,0,0,ENV_AIR_CLDRN_W_RAIN_FALLING
ENV_AIR_CLDRN_W_RAIN_FALLING_VERY_LARGE,4,2,0,4,100,0,0,Cloud~ Rain Falling~ Very Large,0,0,0,ENV_AIR_CLDRN_W_RAIN_FALLING
ENV_AIR_CLDSN_W_SNOW_FALLING,4,2,0,5,0,0,0,Cloud~ Snow Falling,0,0,0,0
ENV_AIR_CLDSN_W_SNOW_FALLING_VERY_SMALL,4,2,0,5,20,0,0,Cloud~ Snow Falling~ Very Small,0,0,0,ENV_AIR_CLDSN_W_SNOW_FALLING
ENV_AIR_CLDSN_W_SNOW_FALLING_SMALL,4,2,0,5,40,0,0,Cloud~ Snow Falling~ Small,0,0,0,ENV_AIR_CLDSN_W_SNOW_FALLING
ENV_AIR_CLDSN_W_SNOW_FALLING_MED,4,2,0,5,60,0,0,Cloud~ Snow Falling~ Medium,0,0,0,ENV_AIR_CLDSN_W_SNOW_FALLING
ENV_AIR_CLDSN_W_SNOW_FALLING_LARGE,4,2,0,5,80,0,0,Cloud~ Snow Falling~ Large,0,0,0,ENV_AIR_CLDSN_W_SNOW_FALLING
ENV_AIR_CLDSN_W_SNOW_FALLING_VERY_LARGE,4,2,0,5,100,0,0,Cloud~ Snow Falling~ Very Large,0,0,0,ENV_AIR_CLDSN_W_SNOW_FALLING
ENV_AIR_HAZE,4,2,0,6,0,0,0,Haze,0,0,0,0
ENV_AIR_HAZE_VERY_SMALL,4,2,0,6,20,0,0,Haze~ Very Small,0,0,0,ENV_AIR_HAZE
ENV_AIR_HAZE_SMALL,4,2,0,6,40,0,0,Haze~ Small,0,0,0,ENV_AIR_HAZE
ENV_AIR_HAZE_MED,4,2,0,6,60,0,0,Haze~ Medium,0,0,0,ENV_AIR_HAZE
ENV_AIR_HAZE_LARGE,4,2,0,6,80,0,0,Haze~ Large,0,0,0,ENV_AIR_HAZE
ENV_AIR_HAZE_VERY_LARGE,4,2,0,6,100,0,0,Haze~ Very Large,0,0,0,ENV_AIR_HAZE
ENV_AIR_DUST,4,2,0,7,0,0,0,Dust/Sandstorm,0,0,0,0
ENV_AIR_DUST_VERY_SMALL,4,2,0,7,20,0,0,Dust/Sandstorm~ Very Small,0,0,0,ENV_AIR_DUST
ENV_AIR_DUST_SMALL,4,2,0,7,40,0,0,Dust/Sandstorm~ Small,0,0,0,ENV_AIR_DUST
ENV_AIR_DUST_MED,4,2,0,7,60,0,0,Dust/Sandstorm~ Medium,0,0,0,ENV_AIR_DUST
ENV_AIR_DUST_LARGE,4,2,0,7,80,0,0,Dust/Sandstorm~ Large,0,0,0,ENV_AIR_DUST
ENV_AIR_DUST_VERY_LARGE,4,2,0,7,100,0,0,Dust/Sandstorm~ Very Large,0,0,0,ENV_AIR_DUST
ENV_AIR_CLDSL_W_SLEET_FALLING,4,2,0,8,0,0,0,Cloud~ Sleet Falling,0,0,0,0
ENV_AIR_CLDSL_W_SLEET_FALLING_VERY_SMALL,4,2,0,8,20,0,0,Cloud~ Sleet Falling~ Very Small,0,0,0,ENV_AIR_CLDSL_W_SLEET_FALLING
ENV_AIR_CLDSL_W_SLEET_FALLING_SMALL,4,2,0,8,40,0,0,Cloud~ Sleet Falling~ Small,0,0,0,ENV_AIR_CLDSL_W_SLEET_FALLING
ENV_AIR_CLDSL_W_SLEET_FALLING_MED,4,2,0,8,60,0,0,Cloud~ Sleet Falling~ Medium,0,0,0,ENV_AIR_CLDSL_W_SLEET_FALLING
ENV_AIR_CLDSL_W_SLEET_FALLING_LARGE,4,2,0,8,80,0,0,Cloud~ Sleet Falling~ Large,0,0,0,ENV_AIR_CLDSL_W_SLEET_FALLING
ENV_AIR_CLDSL_W_SLEET_FALLING_VERY_LARGE,4,2,0,8,100,0,0,Cloud~ Sleet Falling~ Very Large,0,0,0,ENV_AIR_CLDSL_W_SLEET_FALLING
ENV_SURF_SEA,4,3,0,1,0,0,0,Sea State,0,0,0,0
ENV_SURF_SEA_VERY_SMALL,4,3,0,1,20,0,0,Sea State~ Very Small,0,0,0,ENV_SURF_SEA
ENV_SURF_SEA_SMALL,4,3,0,1,40,0,0,Sea State~ Small,0,0,0,ENV_SURF_SEA
ENV_SURF_SEA_MED,4,3,0,1,60,0,0,Sea State~ Medium,0,0,0,ENV_SURF_SEA
ENV_SURF_SEA_LARGE,4,3,0,1,80,0,0,Sea State~ Large,0,0,0,ENV_SURF_SEA
ENV_SURF_SEA_VERY_LARGE,4,3,0,1,100,0,0,Sea State~ Very Large,0,0,0,ENV_SURF_SEA
ENV_SURF_OIL,4,3,0,2,0,0,0,Oil Slick,0,0,0,0
ENV_SURF_OIL_VERY_SMALL,4,3,0,2,20,0,0,Oil Slick~ Very Small,0,0,0,ENV_SURF_OIL
ENV_SURF_OIL_SMALL,4,3,0,2,40,0,0,Oil Slick~ Small,0,0,0,ENV_SURF_OIL
ENV_SURF_OIL_MED,4,3,0,2,60,0,0,Oil Slick~ Medium,0,0,0,ENV_SURF_OIL
ENV_SURF_OIL_LARGE,4,3,0,2,80,0,0,Oil Slick~ Large,0,0,0,ENV_SURF_OIL
ENV_SURF_OIL_VERY_LARGE,4,3,0,2,100,0,0,Oil Slick~ Very Large,0,0,0,ENV_SURF_OIL
ENV_SURF_ICE,4,3,0,3,0,0,0,Ice,0,0,0,0
ENV_SURF_ICE_VERY_SMALL,4,3,0,3,20,0,0,Ice~ Very Small,0,0,0,ENV_SURF_ICE
ENV_SURF_ICE_SMALL,4,3,0,3,40,0,0,Ice~ Small,0,0,0,ENV_SURF_ICE
ENV_SURF_ICE_MED,4,3,0,3,60,0,0,Ice~ Medium,0,0,0,ENV_SURF_ICE
ENV_SURF_ICE_LARGE,4,3,0,3,80,0,0,Ice~ Large,0,0,0,ENV_SURF_ICE
ENV_SURF_ICE_VERY_LARGE,4,3,0,3,100,0,0,Ice~ Very Large,0,0,0,ENV_SURF_ICE
ENV_SURF_DEB,4,3,0,4,0,0,0,Debris,0,0,0,0
ENV_SURF_DEB_VERY_SMALL,4,3,0,4,20,0,0,Debris~ Very Small,0,0,0,ENV_SURF_DEB
ENV_SURF_DEB_SMALL,4,3,0,4,40,0,0,Debris~ Small,0,0,0,ENV_SURF_DEB
ENV_SURF_DEB_MED,4,3,0,4,60,0,0,Debris~ Medium,0,0,0,ENV_SURF_DEB
ENV_SURF_DEB_LARGE,4,3,0,4,80,0,0,Debris~ Large,0,0,0,ENV_SURF_DEB
ENV_SURF_DEB_VERY_LARGE,4,3,0,4,100,0,0,Debris~ Very Large,0,0,0,ENV_SURF_DEB
ENV_SURF_SURNO,4,3,0,5,0,0,0,Surf Noise,0,0,0,0
ENV_SURF_SURNO_VERY_SMALL,4,3,0,5,20,0,0,Surf Noise~ Very Small,0,0,0,ENV_SURF_SURNO
ENV_SURF_SURNO_SMALL,4,3,0,5,40,0,0,Surf Noise~ Small,0,0,0,ENV_SURF_SURNO
ENV_SURF_SURNO_MED,4,3,0,5,60,0,0,Surf Noise~ Medium,0,0,0,ENV_SURF_SURNO
ENV_SURF_SURNO_LARGE,4,3,0,5,80,0,0,Surf Noise~ Large,0,0,0,ENV_SURF_SURNO
ENV_SURF_SURNO_VERY_LARGE,4,3,0,5,100,0,0,Surf Noise~ Very Large,0,0,0,ENV_SURF_SURNO
ENV_SURF_ISLE,4,3,0,6,0,0,0,Island,0,0,0,0
ENV_SURF_ISLE_VERY_SMALL,4,3,0,6,20,0,0,Island~ Very Small,0,0,0,ENV_SURF_ISLE
ENV_SURF_ISLE_SMALL,4,3,0,6,40,0,0,Island~ Small,0,0,0,ENV_SURF_ISLE
ENV_SURF_ISLE_MED,4,3,0,6,60,0,0,Island~ Medium,0,0,0,ENV_SURF_ISLE
ENV_SURF_ISLE_LARGE,4,3,0,6,80,0,0,Island~ Large,0,0,0,ENV_SURF_ISLE
ENV_SURF_ISLE_VERY_LARGE,4,3,0,6,100,0,0,Island~ Very Large,0,0,0,ENV_SURF_ISLE
ENV_SUBS_SVP,4,4,0,1,0,0,0,Sound Velocity Profile,0,0,0,0
ENV_SUBS_SVP_VERY_SMALL,4,4,0,1,20,0,0,Sound Velocity Profile~ Very Small,0,0,0,ENV_SUBS_SVP
ENV_SUBS_SVP_SMALL,4,4,0,1,40,0,0,Sound Velocity Profile~ Small,0,0,0,ENV_SUBS_SVP
ENV_SUBS_SVP_MED,4,4,0,1,60,0,0,Sound Velocity Profile~ Medium,0,0,0,ENV_SUBS_SVP
ENV_SUBS_SVP_LARGE,4,4,0,1,80,0,0,Sound Velocity Profile~ Large,0,0,0,ENV_SUBS_SVP
ENV_SUBS_SVP_VERY_LARGE,4,4,0,1,100,0,0,Sound Velocity Profile~ Very Large,0,0,0,ENV_SUBS_SVP
ENV_SUBS_ICEB,4,4,0,2,0,0,0,Ice Berg,0,0,0,0
ENV_SUBS_ICEB_VERY_SMALL,4,4,0,2,20,0,0,Ice Berg~ Very Small,0,0,0,ENV_SUBS_ICEB
ENV_SUBS_ICEB_SMALL,4,4,0,2,40,0,0,Ice Berg~ Small,0,0,0,ENV_SUBS_ICEB
ENV_SUBS_ICEB_MED,4,4,0,2,60,0,0,Ice Berg~ Medium,0,0,0,ENV_SUBS_ICEB
ENV_SUBS_ICEB_LARGE,4,4,0,2,80,0,0,Ice Berg~ Large,0,0,0,ENV_SUBS_ICEB
ENV_SUBS_ICEB_VERY_LARGE,4,4,0,2,100,0,0,Ice Berg~ Very Large,0,0,0,ENV_SUBS_ICEB
ENV_SUBS_CP,4,4,0,3,0,0,0,Current Profile,0,0,0,0
ENV_SUBS_CP_VERY_SMALL,4,4,0,3,20,0,0,Current Profile~ Very Small,0,0,0,ENV_SUBS_CP
ENV_SUBS_CP_SMALL,4,4,0,3,40,0,0,Current Profile~ Small,0,0,0,ENV_SUBS_CP
ENV_SUBS_CP_MED,4,4,0,3,60,0,0,Current Profile~ Medium,0,0,0,ENV_SUBS_CP
ENV_SUBS_CP_LARGE,4,4,0,3,80,0,0,Current Profile~ Large,0,0,0,ENV_SUBS_CP
ENV_SUBS_CP_VERY_LARGE,4,4,0,3,100,0,0,Current Profile~ Very Large,0,0,0,ENV_SUBS_CP
ENV_SUBS_BIO,4,4,0,4,0,0,0,Biologics,0,0,0,0
ENV_SUBS_BIO_VERY_SMALL_OTHER,4,4,0,4,20,0,0,Biologics~ Very Small,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_SMALL_OTHER,4,4,0,4,40,0,0,Biologics~ Small,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_MED_OTHER,4,4,0,4,60,0,0,Biologics~ Medium,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_LARGE_OTHER,4,4,0,4,80,0,0,Biologics~ Large,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_VERY_LARGE_OTHER,4,4,0,4,100,0,0,Biologics~ Very Large,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_OTHER_BIOLUMINESCENCE,4,4,0,4,0,1,0,Biologics~ Bioluminescence,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_VERY_SMALL_BIOLUMINESCENCE,4,4,0,4,20,1,0,Biologics~ Bioluminescence~ Very Small,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_SMALL_BIOLUMINESCENCE,4,4,0,4,40,1,0,Biologics~ Bioluminescence~ Small,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_MED_BIOLUMINESCENCE,4,4,0,4,60,1,0,Biologics~ Bioluminescence~ Medium,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_LARGE_BIOLUMINESCENCE,4,4,0,4,80,1,0,Biologics~ Bioluminescence~ Large,0,0,0,ENV_SUBS_BIO
ENV_SUBS_BIO_VERY_LARGE_BIOLUMINESCENCE,4,4,0,4,100,1,0,Biologics~ Bioluminescence~ Very Large,0,0,0,ENV_SUBS_BIO
ENV_SUBS_TRANS,4,4,0,5,0,0,0,Transmissivity Profile,0,0,0,0
ENV_SUBS_TRANS_VERY_SMALL,4,4,0,5,20,0,0,Transmissivity Profile~ Very Small,0,0,0,ENV_SUBS_TRANS
ENV_SUBS_TRANS_SMALL,4,4,0,5,40,0,0,Transmissivity Profile~ Small,0,0,0,ENV_SUBS_TRANS
ENV_SUBS_TRANS_MED,4,4,0,5,60,0,0,Transmissivity Profile~ Medium,0,0,0,ENV_SUBS_TRANS
ENV_SUBS_TRANS_LARGE,4,4,0,5,80,0,0,Transmissivity Profile~ Large,0,0,0,ENV_SUBS_TRANS
ENV_SUBS_TRANS_VERY_LARGE,4,4,0,5,100,0,0,Transmissivity Profile~ Very Large,0,0,0,ENV_SUBS_TRANS
ENV_SUBS_ICEM,4,4,0,6,0,0,0,Ice Merchant,0,0,0,0
ENV_SUBS_ICEM_VERY_SMALL,4,4,0,6,20,0,0,Ice Merchant~ Very Small,0,0,0,ENV_SUBS_ICEM
ENV_SUBS_ICEM_SMALL,4,4,0,6,40,0,0,Ice Merchant~ Small,0,0,0,ENV_SUBS_ICEM
ENV_SUBS_ICEM_MED,4,4,0,6,60,0,0,Ice Merchant~ Medium,0,0,0,ENV_SUBS_ICEM
ENV_SUBS_ICEM_LARGE,4,4,0,6,80,0,0,Ice Merchant~ Large,0,0,0,ENV_SUBS_ICEM
ENV_SUBS_ICEM_VERY_LARGE,4,4,0,6,100,0,0,Ice Merchant~ Very Large,0,0,0,ENV_SUBS_ICEM
ENV_SUBS_KELP,4,4,0,7,0,0,0,Kelp Bed,0,0,0,0
ENV_SUBS_KELP_VERY_SMALL,4,4,0,7,20,0,0,Kelp Bed~ Very Small,0,0,0,ENV_SUBS_KELP
ENV_SUBS_KELP_SMALL,4,4,0,7,40,0,0,Kelp Bed~ Small,0,0,0,ENV_SUBS_KELP
ENV_SUBS_KELP_MED,4,4,0,7,60,0,0,Kelp Bed~ Medium,0,0,0,ENV_SUBS_KELP
ENV_SUBS_KELP_LARGE,4,4,0,7,80,0,0,Kelp Bed~ Large,0,0,0,ENV_SUBS_KELP
ENV_SUBS_KELP_VERY_LARGE,4,4,0,7,100,0,0,Kelp Bed~ Very Large,0,0,0,ENV_SUBS_KELP
ENV_SUBS_KNUC,4,4,0,8,0,0,0,Knuckle,0,0,0,0
ENV_SUBS_KNUC_VERY_SMALL,4,4,0,8,20,0,0,Knuckle~ Very Small,0,0,0,ENV_SUBS_KNUC
ENV_SUBS_KNUC_SMALL,4,4,0,8,40,0,0,Knuckle~ Small,0,0,0,ENV_SUBS_KNUC
ENV_SUBS_KNUC_MED,4,4,0,8,60,0,0,Knuckle~ Medium,0,0,0,ENV_SUBS_KNUC
ENV_SUBS_KNUC_LARGE,4,4,0,8,80,0,0,Knuckle~ Large,0,0,0,ENV_SUBS_KNUC
ENV_SUBS_KNUC_VERY_LARGE,4,4,0,8,100,0,0,Knuckle~ Very Large,0,0,0,ENV_SUBS_KNUC
ENV_SUBS_DEB,4,4,0,9,0,0,0,Debris/Clutter,0,0,0,0
ENV_SUBS_DEB_VERY_SMALL,4,4,0,9,20,0,0,Debris/Clutter~ Very Small,0,0,0,ENV_SUBS_DEB
ENV_SUBS_DEB_SMALL,4,4,0,9,40,0,0,Debris/Clutter~ Small,0,0,0,ENV_SUBS_DEB
ENV_SUBS_DEB_MED,4,4,0,9,60,0,0,Debris/Clutter~ Medium,0,0,0,ENV_SUBS_DEB
ENV_SUBS_DEB_LARGE,4,4,0,9,80,0,0,Debris/Clutter~ Large,0,0,0,ENV_SUBS_DEB
ENV_SUBS_DEB_VERY_LARGE,4,4,0,9,100,0,0,Debris/Clutter~ Very Large,0,0,0,ENV_SUBS_DEB
