name,kind,dom,ctry,cat,scat,spec,ext,desc,deleted,new,SISO,alt
OTHER_CULT_LAND_BLDG_SEVEN_STORY,5,1,0,2,7,0,0,Building Seven story,0,0,0,OTHER_CULT_LAND_BLDG_SIX_STORY
OTHER_CULT_LAND_BLDG_EIGHT_STORY,5,1,0,2,8,0,0,Building Eight story,0,0,0,OTHER_CULT_LAND_BLDG_SEVEN_STORY
OTHER_CULT_LAND_BLDG_NINE_STORY,5,1,0,2,9,0,0,Building Nine story,0,0,0,OTHER_CULT_LAND_BLDG_EIGHT_STORY
OTHER_CULT_LAND_BLDG_TEN_STORY,5,1,0,2,10,0,0,Building Ten story,0,0,0,OTHER_CULT_LAND_BLDG_NINE_STORY
OTHER_CULT_LAND_TRAK,5,1,0,3,0,0,0,Cultural Feature Tracks,0,0,0,0
OTHER_CULT_LAND_TRAK_TANK,5,1,0,3,1,0,0,Tank Tracks,0,0,0,OTHER_CULT_LAND_TRAK
OTHER_CULT_LAND_CRAT,5,1,0,4,0,0,0,Cultural Feature Crater,0,0,0,0
OTHER_CULT_LAND_CRAT_SMALL,5,1,0,4,1,0,0,Crater~ Small,0,1,1,OTHER_CULT_LAND_CRAT
OTHER_CULT_LAND_CRAT_MED,5,1,0,4,2,0,0,Crater~ Medium,0,1,1,OTHER_CULT_LAND_CRAT
OTHER_CULT_LAND_CRAT_LARGE,5,1,0,4,3,0,0,Crater~ Large,0,1,1,OTHER_CULT_LAND_CRAT
OTHER_CULT_LAND_OBS,5,1,0,5,0,0,0,Cultural Feature Obstacle,0,0,0,0
OTHER_CULT_LAND_OBS_DITCH,5,1,0,5,1,0,0,Ditch,0,0,0,0
OTHER_CULT_LAND_OBS_TANK_DITCH_100X4_M,5,1,0,5,2,0,0,Tank ditch 100x4 M,0,0,0,OTHER_CULT_LAND_OBS_DITCH
OTHER_CULT_LAND_OBS_TANK_DITCH_200X4_M,5,1,0,5,3,0,0,Tank ditch 200x4 M,0,0,0,OTHER_CULT_LAND_OBS_TANK_DITCH_100X4_M
OTHER_CULT_LAND_OBS_TANK_DITCH_300X4_M,5,1,0,5,4,0,0,Tank ditch 300x4 M,0,0,0,OTHER_CULT_LAND_OBS_TANK_DITCH_200X4_M
OTHER_CULT_LAND_OBS_ABATIS_8_TREE,5,1,0,5,5,0,0,Abatis 8-tree,0,0,0,0
OTHER_CULT_LAND_OBS_CONCERT_FENCE_3_ROLL,5,1,0,5,6,0,0,Concertina fence 3-roll,0,0,0,0
OTHER_CULT_LAND_OBS_LOG_CRIB_RECT,5,1,0,5,7,0,0,Log crib rectangular,0,0,0,0
OTHER_CULT_LAND_OBS_AMMO_PRESTOCK,5,1,0,5,8,0,0,Ammo prestock,0,0,0,0
OTHER_CULT_LAND_OBS_FUEL_PRESTOCK,5,1,0,5,9,0,0,Fuel prestock,0,0,0,0
OTHER_CULT_LAND_OBS_MINEFIELD_HASTY_0_300_M,5,1,0,5,10,0,0,Minefield hasty 0-300 M,0,0,0,0
OTHER_CULT_LAND_OBS_MINEFIELD_PREPARED_0_500_M,5,1,0,5,11,0,0,Minefield prepared 0-500 M,0,0,0,0
OTHER_CULT_LAND_OBS_MINEFIELD_SCATTERABLE_OVAL,5,1,0,5,12,0,0,Minefield scatterable oval,0,0,0,0
OTHER_CULT_LAND_OBS_BARBED_WIRE,5,1,0,5,13,0,0,Barbed wire,0,0,0,0
OTHER_CULT_LAND_OBS_DRAGONS_TEETH,5,1,0,5,14,0,0,Dragons teeth,0,0,0,0
OTHER_CULT_LAND_OBS_JERSEY_BARRIER,5,1,0,5,15,0,0,Jersey Barrier,0,0,0,0
OTHER_CULT_LAND_OBS_ROCK_DROP_COVERED,5,1,0,5,16,0,0,Rock Drop Covered,0,1,1,0
OTHER_CULT_LAND_OBS_ROCK_DROP_UNCOVERED,5,1,0,5,17,0,0,Rock Drop Uncovered,0,1,1,0
OTHER_CULT_LAND_OBS_TARGET,5,1,0,5,18,0,0,Target,0,1,1,0
OTHER_CULT_LAND_OBS_BORESIGHT_TARGET,5,1,0,5,18,1,0,Target~ Boresight,0,1,1,OTHER_CULT_LAND_OBS_TARGET
OTHER_CULT_LAND_OBS_ZEROING_TARGET,5,1,0,5,18,2,0,Target~ Zeroing,0,1,1,OTHER_CULT_LAND_OBS_TARGET
OTHER_CULT_LAND_OBS_TRASH_CANS,5,1,0,5,19,0,0,Trash Cans,0,1,1,0
OTHER_CULT_LAND_OBS_TRASH_CANS_SMALL,5,1,0,5,19,1,0,Trash Cans Small,0,1,1,OTHER_CULT_LAND_OBS_TRASH_CANS
OTHER_CULT_LAND_OBS_TRASH_CANS_MED,5,1,0,5,19,2,0,Trash Cans Medium,0,1,1,OTHER_CULT_LAND_OBS_TRASH_CANS
OTHER_CULT_LAND_OBS_TRASH_CANS_LARGE,5,1,0,5,19,3,0,Trash Cans Large,0,1,1,OTHER_CULT_LAND_OBS_TRASH_CANS
OTHER_CULT_LAND_OBS_TRASH_CANS_SINGLE,5,1,0,5,19,10,0,Trash Cans~ single,0,1,0,OTHER_CULT_LAND_OBS_TRASH_CANS
OTHER_CULT_LAND_OBS_RUBBLE,5,1,0,5,20,0,0,Rubble,0,1,1,0
OTHER_CULT_LAND_OBS_CARDBOARD_BOXES,5,1,0,5,21,0,0,Cardboard Boxes,0,1,1,0
OTHER_CULT_LAND_OBS_CARDBOARD_BOXES_SMALL,5,1,0,5,21,1,0,Cardboard Boxes Small,0,1,1,OTHER_CULT_LAND_OBS_CARDBOARD_BOXES
OTHER_CULT_LAND_OBS_CARDBOARD_BOXES_MED,5,1,0,5,21,2,0,Cardboard Boxes Medium,0,1,1,OTHER_CULT_LAND_OBS_CARDBOARD_BOXES
OTHER_CULT_LAND_OBS_CARDBOARD_BOXES_LARGE,5,1,0,5,21,3,0,Cardboard Boxes Large,0,1,1,OTHER_CULT_LAND_OBS_CARDBOARD_BOXES
OTHER_CULT_LAND_OBS_CARDBOARD_BOXES_SINGLE,5,1,0,5,21,10,0,Cardboard Boxes~ single,0,1,0,OTHER_CULT_LAND_OBS_CARDBOARD_BOXES
OTHER_CULT_LAND_OBS_TRASH_BAGS,5,1,0,5,22,0,0,Trash Bags,0,1,1,0
OTHER_CULT_LAND_OBS_TRASH_BAGS_SMALL,5,1,0,5,22,1,0,Trash Bags Small,0,1,1,OTHER_CULT_LAND_OBS_TRASH_BAGS
OTHER_CULT_LAND_OBS_TRASH_BAGS_MED,5,1,0,5,22,2,0,Trash Bags Medium,0,1,1,OTHER_CULT_LAND_OBS_TRASH_BAGS
OTHER_CULT_LAND_OBS_TRASH_BAGS_LARGE,5,1,0,5,22,3,0,Trash Bags Large,0,1,1,OTHER_CULT_LAND_OBS_TRASH_BAGS
OTHER_CULT_LAND_OBS_TRASH_BAGS_EX_LARGE,5,1,0,5,22,4,0,Trash Bags Extra Large,0,1,1,OTHER_CULT_LAND_OBS_TRASH_BAGS
OTHER_CULT_LAND_OBS_TRASH_BAGS_SINGLE,5,1,0,5,22,10,0,Trash Bags~ single,0,1,1,OTHER_CULT_LAND_OBS_TRASH_BAGS
OTHER_CULT_LAND_OBS_DRUM_55_GAL,5,1,0,5,23,0,0,Fuel Drum (55 gal.),0,1,1,0
OTHER_CULT_LAND_OBS_WPNS_STACK,5,1,0,5,24,0,0,Weapons Stack~ 20 Count~ AK/RPK/RPG,0,1,1,0
OTHER_CULT_LAND_OBS_ROADBLOCK_IMP,5,1,0,5,25,0,0,Roadblock~ Improvised,0,1,1,0
OTHER_CULT_LAND_OBS_ROADBLOCK_TIRES,5,1,0,5,26,0,0,Roadblock~ Burning Tires,0,1,1,0
OTHER_CULT_LAND_OBS_TIRE_PILE,5,1,0,5,27,0,0,Tire pile,0,1,0,0
OTHER_CULT_LAND_OBS_TIRE_PILE_SMALL,5,1,0,5,27,1,0,Tire pile~ small,0,1,0,OTHER_CULT_LAND_OBS_TIRE_PILE
OTHER_CULT_LAND_OBS_TIRE_PILE_MED,5,1,0,5,27,2,0,Tire pile~ medium,0,1,0,OTHER_CULT_LAND_OBS_TIRE_PILE
OTHER_CULT_LAND_OBS_TIRE_PILE_LARGE,5,1,0,5,27,3,0,Tire pile~ large,0,1,0,OTHER_CULT_LAND_OBS_TIRE_PILE
OTHER_CULT_LAND_OBS_TIRE_PILE_SINGLE,5,1,0,5,27,10,0,Tire pile~ single,0,1,0,OTHER_CULT_LAND_OBS_TIRE_PILE
OTHER_CULT_LAND_OBS_TIRE_WITH_BAG_RAW_RICE,5,1,0,5,27,10,1,Tire w/ bag of raw rice,0,1,0,OTHER_CULT_LAND_OBS_TIRE_PILE_SINGLE
OTHER_CULT_LAND_OBS_TIRE_WITH_BOX,5,1,0,5,27,10,2,Tire w/ box,0,1,0,OTHER_CULT_LAND_OBS_TIRE_PILE_SINGLE
OTHER_CULT_LAND_OBS_TRASH_PILE,5,1,0,5,28,0,0,Trash pile,0,1,0,0
OTHER_CULT_LAND_OBS_TRASH_PILE_SMALL,5,1,0,5,28,1,0,Trash pile~ small,0,1,0,OTHER_CULT_LAND_OBS_TRASH_PILE
OTHER_CULT_LAND_OBS_TRASH_PILE_MED,5,1,0,5,28,2,0,Trash pile~ medium,0,1,0,OTHER_CULT_LAND_OBS_TRASH_PILE
OTHER_CULT_LAND_OBS_TRASH_PILE_LARGE,5,1,0,5,28,3,0,Trash pile~ large,0,1,0,OTHER_CULT_LAND_OBS_TRASH_PILE
OTHER_CULT_LAND_OBS_TRASH_PILE_SINGLE,5,1,0,5,28,10,0,Trash pile~ single,0,1,0,OTHER_CULT_LAND_OBS_TRASH_PILE
OTHER_CULT_LAND_FLAG,5,1,0,6,0,0,0,Flags/markers,0,0,0,0
OTHER_CULT_LAND_FLAG_BREACHED_LANE,5,1,0,6,1,0,0,Breached lane,0,0,0,OTHER_CULT_LAND_FLAG
OTHER_CULT_LAND_FLAG_MINEFIELD,5,1,0,6,2,0,0,Minefield,0,0,0,OTHER_CULT_LAND_FLAG
OTHER_CULT_LAND_FLAG_MINEFIELD_MARKERS_OVAL,5,1,0,6,2,1,0,Minefield markers~ Oval,0,1,1,OTHER_CULT_LAND_FLAG_MINEFIELD
OTHER_CULT_LAND_FLAG_MINEFIELD_MARKERS_RECT,5,1,0,6,2,2,0,Minefield markers~ Rectangular,0,1,1,OTHER_CULT_LAND_FLAG_MINEFIELD
OTHER_CULT_LAND_FLAG_NBC_HAZARD_MARKERS,5,1,0,6,3,0,0,NBC Hazard Markers,0,1,1,OTHER_CULT_LAND_FLAG
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS,5,1,0,6,4,0,0,Ground Markings,0,1,1,OTHER_CULT_LAND_FLAG
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL,5,1,0,6,4,1,0,Panel (Other),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL_OD,5,1,0,6,4,1,1,Panel (Olive Drab),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL_ORANGE,5,1,0,6,4,1,2,Panel (Orange),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL_TAN,5,1,0,6,4,1,3,Panel (Tan),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_HALF_PANEL,5,1,0,6,4,2,0,Half Panel (Other),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_PANEL
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_HALF_PANEL_OD,5,1,0,6,4,2,1,Half Panel (Olive Drab),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_HALF_PANEL
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_HALF_PANEL_ORANGE,5,1,0,6,4,2,2,Half Panel (Orange),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_HALF_PANEL
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_HALF_PANEL_TAN,5,1,0,6,4,2,3,Half Panel (Tan),0,1,1,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_HALF_PANEL
OTHER_CULT_LAND_FLAG_GROUND_MARKINGS_TRAFFIC_CONE,5,1,0,6,4,3,0,Traffic cone,0,1,0,OTHER_CULT_LAND_FLAG_GROUND_MARKINGS
OTHER_CULT_LAND_FLAG_LP,5,1,0,6,5,0,0,Light Point,0,1,1,OTHER_CULT_LAND_FLAG
OTHER_CULT_LAND_FLAG_LP_SINGLE,5,1,0,6,5,1,0,Light Point~ Single,0,1,1,OTHER_CULT_LAND_FLAG_LP
OTHER_CULT_LAND_FLAG_LP_SINGLE_WHITE,5,1,0,6,5,1,1,Light Point~ Single~ White,0,1,1,OTHER_CULT_LAND_FLAG_LP_SINGLE
OTHER_CULT_LAND_FLAG_LP_SINGLE_RED,5,1,0,6,5,1,2,Light Point~ Single~ Red,0,1,1,OTHER_CULT_LAND_FLAG_LP_SINGLE
OTHER_CULT_LAND_FLAG_LP_SINGLE_BLUE,5,1,0,6,5,1,3,Light Point~ Single~ Blue,0,1,1,OTHER_CULT_LAND_FLAG_LP_SINGLE
OTHER_CULT_LAND_FLAG_LP_SINGLE_GREEN,5,1,0,6,5,1,4,Light Point~ Single~ Green,0,1,1,OTHER_CULT_LAND_FLAG_LP_SINGLE
OTHER_CULT_LAND_FLAG_LP_SINGLE_YELLOW,5,1,0,6,5,1,5,Light Point~ Single~ Yellow,0,1,1,OTHER_CULT_LAND_FLAG_LP_SINGLE
OTHER_CULT_LAND_FLAG_LP_SINGLE_INFRARED,5,1,0,6,5,1,6,Light Point~ Single~ Infrared,0,1,1,OTHER_CULT_LAND_FLAG_LP_SINGLE
OTHER_CULT_LAND_FLAG_LP_Y,5,1,0,6,5,2,0,Y Light Point,0,1,1,OTHER_CULT_LAND_FLAG_LP
OTHER_CULT_LAND_FLAG_LP_Y_WHITE,5,1,0,6,5,2,1,Y Light Point~ White,0,1,1,OTHER_CULT_LAND_FLAG_LP_Y
OTHER_CULT_LAND_FLAG_LP_Y_RED,5,1,0,6,5,2,2,Y Light Point~ Red,0,1,1,OTHER_CULT_LAND_FLAG_LP_Y
OTHER_CULT_LAND_FLAG_LP_Y_BLUE,5,1,0,6,5,2,3,Y Light Point~ Blue,0,1,1,OTHER_CULT_LAND_FLAG_LP_Y
OTHER_CULT_LAND_FLAG_LP_Y_GREEN,5,1,0,6,5,2,4,Y Light Point~ Green,0,1,1,OTHER_CULT_LAND_FLAG_LP_Y
OTHER_CULT_LAND_FLAG_LP_Y_YELLOW,5,1,0,6,5,2,5,Y Light Point~ Yellow,0,1,1,OTHER_CULT_LAND_FLAG_LP_Y
OTHER_CULT_LAND_FLAG_LP_Y_INFRARED,5,1,0,6,5,2,6,Y Light Point~ Infrared,0,1,1,OTHER_CULT_LAND_FLAG_LP_Y
OTHER_CULT_LAND_FLAG_SURVEY_STAKE,5,1,0,6,6,0,0,Survey stake,0,1,0,OTHER_CULT_LAND_FLAG
OTHER_CULT_LAND_FLAG_SURVEY_STAKE_FLAGGED,5,1,0,6,6,1,0,Survey stake~ flagged,0,1,0,OTHER_CULT_LAND_FLAG_SURVEY_STAKE
OTHER_CULT_LAND_FLAG_SURVEY_STAKE_FLAGGED_RED,5,1,0,6,6,1,1,Survey stake~ red flag,0,1,0,OTHER_CULT_LAND_FLAG_SURVEY_STAKE_FLAGGED
OTHER_CULT_LAND_FLAG_SURVEY_STAKE_FLAGGED_YELLOW,5,1,0,6,6,1,2,Survey stake~ yellow flag,0,1,0,OTHER_CULT_LAND_FLAG_SURVEY_STAKE_FLAGGED
OTHER_CULT_LAND_OBS_ROCK_PILE,5,1,0,6,7,0,0,Rock pile,0,1,0,0
OTHER_CULT_LAND_OBS_ROCK_PILE_SMALL,5,1,0,6,7,1,0,Rock pile~ small,0,1,0,OTHER_CULT_LAND_OBS_ROCK_PILE
OTHER_CULT_LAND_OBS_ROCK_PILE_MED,5,1,0,6,7,2,0,Rock pile~ medium,0,1,0,OTHER_CULT_LAND_OBS_ROCK_PILE
OTHER_CULT_LAND_OBS_ROCK_PILE_LARGE,5,1,0,6,7,3,0,Rock pile~ large,0,1,0,OTHER_CULT_LAND_OBS_ROCK_PILE
OTHER_CULT_LAND_OBS_ROCK_PILE_SINGLE,5,1,0,6,7,10,0,Rock pile~ single,0,1,0,OTHER_CULT_LAND_OBS_ROCK_PILE
OTHER_CULT_LAND_PREP,5,1,0,7,0,0,0,Prepared positions,0,0,0,0
OTHER_CULT_LAND_PREP_ARMORED_HULL_DEFILADE,5,1,0,7,1,0,0,Armored hull defilade,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_FIGHTING_HULL_DEFILADE,5,1,0,7,2,0,0,Fighting hull defilade,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_MORTAR_CARR_HULL_DEFILADE,5,1,0,7,3,0,0,Mortar carrier hull defilade,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_TANK_HULL_DEFILADE,5,1,0,7,4,0,0,Tank hull defilade,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_INFANTRY_FIGHTING,5,1,0,7,5,0,0,Infantry fighting,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_MACHINE_GUN,5,1,0,7,6,0,0,Machine gun,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_COVERED_MACHINE_GUN_BUNKER,5,1,0,7,7,0,0,Covered machine gun bunker,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_OVERHEAD_COVERED_INFANTRY,5,1,0,7,8,0,0,Overhead covered infantry,0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_PREP_FARP,5,1,0,7,9,0,0,Forward Area Re-arming Point (FARP),0,0,0,OTHER_CULT_LAND_PREP
OTHER_CULT_LAND_UGRD,5,1,0,8,0,0,0,Underground facility Other,0,0,0,0
OTHER_CULT_LAND_UGRD_SINGLE_LEVEL,5,1,0,8,1,0,0,Underground facility Single level,0,0,0,OTHER_CULT_LAND_UGRD
OTHER_CULT_LAND_UGRD_TWO_LEVELS,5,1,0,8,2,0,0,Underground facility Two levels,0,0,0,OTHER_CULT_LAND_UGRD_SINGLE_LEVEL
OTHER_CULT_LAND_UGRD_THREE_LEVELS,5,1,0,8,3,0,0,Underground facility Three levels,0,0,0,OTHER_CULT_LAND_UGRD_TWO_LEVELS
OTHER_CULT_LAND_SSM,5,1,0,9,0,0,0,SSM Site Other,0,0,0,0
OTHER_CULT_LAND_SSM_FIXED,5,1,0,9,1,0,0,SSM Site Fixed,0,0,0,OTHER_CULT_LAND_SSM
OTHER_CULT_LAND_SSM_TOW,5,1,0,9,2,0,0,SSM Site Towed,0,0,0,OTHER_CULT_LAND_SSM
OTHER_CULT_LAND_SSM_SP,5,1,0,9,3,0,0,SSM Site Self-propelled,0,0,0,OTHER_CULT_LAND_SSM
OTHER_CULT_LAND_RNWY,5,1,0,10,0,0,0,Runway Other,0,0,0,0
OTHER_CULT_LAND_RNWY_5M_X_150M,5,1,0,10,1,0,0,Runway 5m x 150m,0,0,0,OTHER_CULT_LAND_RNWY
OTHER_CULT_LAND_SAM,5,1,0,11,0,0,0,SAM Site Other,0,0,0,0
OTHER_CULT_LAND_SAM_FIXED,5,1,0,11,1,0,0,SAM Site Fixed,0,0,0,OTHER_CULT_LAND_SAM
OTHER_CULT_LAND_SAM_TOW,5,1,0,11,2,0,0,SAM Site Towed,0,0,0,OTHER_CULT_LAND_SAM
OTHER_CULT_LAND_SAM_SP,5,1,0,11,3,0,0,SAM Site Self-propelled,0,0,0,OTHER_CULT_LAND_SAM
OTHER_CULT_LAND_NUKE,5,1,0,12,0,0,0,Nuclear Power Plant,0,0,0,0
OTHER_CULT_LAND_NUKE_PRESSURIZED_WATER_REACTOR,5,1,0,12,1,0,0,Pressurized Water Reactor,0,0,0,OTHER_CULT_LAND_NUKE
OTHER_CULT_LAND_NUKE_PRESSURIZED_WATER_REACTOR_ONE_REACTOR_UNIT,5,1,0,12,1,1,0,Pressurized Water Reactor One Reactor Unit,0,0,0,OTHER_CULT_LAND_NUKE_PRESSURIZED_WATER_REACTOR
OTHER_CULT_LAND_NUKE_PRESSURIZED_WATER_REACTOR_TWO_REACTOR_UNITS,5,1,0,12,1,2,0,Pressurized Water Reactor Two Reactor Units,0,0,0,OTHER_CULT_LAND_NUKE_PRESSURIZED_WATER_REACTOR_ONE_REACTOR_UNIT
OTHER_CULT_LAND_NUKE_GAS_COOLED_GRAPHITE_REACTOR,5,1,0,12,2,0,0,Gas-Cooled Graphite Reactor,0,0,0,OTHER_CULT_LAND_NUKE
OTHER_CULT_LAND_NUKE_GAS_COOLED_GRAPHITE_REACTOR_ONE_REACTOR_UNIT,5,1,0,12,2,1,0,Gas-Cooled Graphite Reactor One Reactor Unit,0,0,0,OTHER_CULT_LAND_NUKE_GAS_COOLED_GRAPHITE_REACTOR
OTHER_CULT_LAND_NUKE_GAS_COOLED_GRAPHITE_REACTOR_TWO_REACTOR_UNITS,5,1,0,12,2,2,0,Gas-Cooled Graphite Reactor Two Reactor Units,0,0,0,OTHER_CULT_LAND_NUKE_GAS_COOLED_GRAPHITE_REACTOR_ONE_REACTOR_UNIT
OTHER_CULT_LAND_NUKE_HIGH_TEMPERATURE_GAS_COOLED_REACTOR_HTGR_OTHER,5,1,0,12,3,0,0,High Temperature Gas-cooled Reactor (HTGR) Other,0,0,0,OTHER_CULT_LAND_NUKE
OTHER_CULT_LAND_NUKE_HIGH_TEMPERATURE_GAS_COOLED_REACTOR_HTGR_ONE_REACTOR_UNIT,5,1,0,12,3,1,0,High Temperature Gas-cooled Reactor (HTGR) One Reactor Unit,0,0,0,OTHER_CULT_LAND_NUKE_HIGH_TEMPERATURE_GAS_COOLED_REACTOR_HTGR_OTHER
OTHER_CULT_LAND_NUKE_HIGH_TEMPERATURE_GAS_COOLED_REACTOR_HTGR_TWO_REACTOR_UNITS,5,1,0,12,3,2,0,High Temperature Gas-cooled Reactor (HTGR) Two Reactor Units,0,0,0,OTHER_CULT_LAND_NUKE_HIGH_TEMPERATURE_GAS_COOLED_REACTOR_HTGR_ONE_REACTOR_UNIT
OTHER_CULT_LAND_NUKE_BOILING_WATER_REACTOR_OTHER,5,1,0,12,4,0,0,Boiling Water Reactor Other,0,0,0,OTHER_CULT_LAND_NUKE
OTHER_CULT_LAND_NUKE_BOILING_WATER_REACTOR_ONE_REACTOR_UNIT,5,1,0,12,4,1,0,Boiling Water Reactor One Reactor Unit,0,0,0,OTHER_CULT_LAND_NUKE_BOILING_WATER_REACTOR_OTHER
OTHER_CULT_LAND_NUKE_BOILING_WATER_REACTOR_TWO_REACTOR_UNITS,5,1,0,12,4,2,0,Boiling Water Reactor Two Reactor Units,0,0,0,OTHER_CULT_LAND_NUKE_BOILING_WATER_REACTOR_ONE_REACTOR_UNIT
OTHER_CULT_LAND_RAIL,5,1,0,13,0,0,0,Railyard,0,0,0,0
OTHER_CULT_LAND_CTF,5,1,0,14,0,0,0,Camp Lejeune MOUT Collective Training Facility (CTF),0,0,0,0
OTHER_CULT_LAND_CTF_PUBLIC_BUILDING,5,1,0,14,1,0,0,CTF Public Building,0,0,0,OTHER_CULT_LAND_CTF
OTHER_CULT_LAND_CTF_PUBLIC_BUILDING_CITY_HALL,5,1,0,14,1,1,0,CTF City Hall,0,0,0,OTHER_CULT_LAND_CTF_PUBLIC_BUILDING
OTHER_CULT_LAND_CTF_PUBLIC_BUILDING_CHURCH,5,1,0,14,1,2,0,CTF Church,0,0,0,OTHER_CULT_LAND_CTF_PUBLIC_BUILDING
OTHER_CULT_LAND_CTF_PUBLIC_BUILDING_SCHOOL,5,1,0,14,1,3,0,CTF School,0,0,0,OTHER_CULT_LAND_CTF_PUBLIC_BUILDING
OTHER_CULT_LAND_CTF_PUBLIC_BUILDING_SCHOOL_GYMNASIUM,5,1,0,14,1,4,0,CTF School Gymnasium,0,0,0,OTHER_CULT_LAND_CTF_PUBLIC_BUILDING
OTHER_CULT_LAND_CTF_COMMERCIAL_BUILDING,5,1,0,14,2,0,0,CTF Commercial Building,0,0,0,OTHER_CULT_LAND_CTF
