name,kind,dom,ctry,cat,scat,spec,ext,desc,deleted,new,SISO,alt
CH_MUN_AAIR_GUID_DELETED,2,1,45,1,7,0,0,(deleted),1,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_2_ATOLL_TYPE,2,1,45,1,8,0,0,PL-2 ATOLL type,0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_2_ATOLL_TYPE_PL_2,2,1,45,1,8,1,0,PL-2 ATOLL type PL-2,0,0,0,CH_MUN_AAIR_GUID_PL_2_ATOLL_TYPE
CH_MUN_AAIR_GUID_PL_2_ATOLL_TYPE_PL_2A,2,1,45,1,8,2,0,PL-2 ATOLL type PL-2A,0,0,0,CH_MUN_AAIR_GUID_PL_2_ATOLL_TYPE
CH_MUN_AAIR_GUID_DELETED,2,1,45,1,9,0,0,(deleted),1,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_5B_ATOLL_TYPE,2,1,45,1,10,0,0,PL-5B ATOLL Type,0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_7,2,1,45,1,11,0,0,PL-7,0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_9,2,1,45,1,12,0,0,PL-9,0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_8_PYTHON_III_TYPE,2,1,45,1,13,0,0,PL-8 (python-III type),0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_4_ASPIDE_TYPE,2,1,45,1,14,0,0,PL-4 (Aspide type),0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_LY_60,2,1,45,1,15,0,0,LY-60,0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_LY_60_LY_60N,2,1,45,1,15,1,0,LY-60 LY-60N,0,0,0,CH_MUN_AAIR_GUID_LY_60
CH_MUN_AAIR_GUID_FM_80_HQ_7_CROTALE_TYPE,2,1,45,1,16,0,0,FM-80 / HQ-7 (Crotale type),0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_QW_1_VANGUARD,2,1,45,1,17,0,0,QW-1 Vanguard,0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_GUID_PL_11,2,1,45,1,18,0,0,PL-11,0,0,0,CH_MUN_AAIR_GUID
CH_MUN_AAIR_BALL,2,1,45,2,0,0,0,China Anti-Air Munitions Ballistic,0,0,0,0
CH_MUN_AAIR_BALL_12_7_MM_TYPE_54,2,1,45,2,1,0,0,12.7 mm Type 54,0,0,0,CH_MUN_AAIR_BALL
CH_MUN_AAIR_BALL_12_7_MM_TYPE_54_API,2,1,45,2,1,1,0,12.7 mm Type 54 API,0,0,0,CH_MUN_AAIR_BALL_12_7_MM_TYPE_54
CH_MUN_AAIR_BALL_12_7_MM_TYPE_54_API_T,2,1,45,2,1,2,0,12.7 mm Type 54 API-T,0,0,0,CH_MUN_AAIR_BALL_12_7_MM_TYPE_54
CH_MUN_AAIR_BALL_14_5_MM_TYPE_56,2,1,45,2,2,0,0,14.5 mm Type 56,0,0,0,CH_MUN_AAIR_BALL
CH_MUN_AAIR_BALL_14_5_MM_TYPE_56_API,2,1,45,2,2,1,0,14.5 mm Type 56 API,0,0,0,CH_MUN_AAIR_BALL_14_5_MM_TYPE_56
CH_MUN_AAIR_BALL_14_5_MM_TYPE_56_API_T,2,1,45,2,2,2,0,14.5 mm Type 56 API-T,0,0,0,CH_MUN_AAIR_BALL_14_5_MM_TYPE_56
CH_MUN_AAIR_BALL_14_5_MM_TYPE_56_INCEN,2,1,45,2,2,3,0,14.5 mm Type 56 Incendiary,0,0,0,CH_MUN_AAIR_BALL_14_5_MM_TYPE_56
CH_MUN_AAIR_BALL_DELETED,2,1,45,2,3,0,0,(deleted),1,0,0,CH_MUN_AAIR_BALL
CH_MUN_AAIR_BALL_57_MM,2,1,45,2,4,0,0,57 mm,0,0,0,CH_MUN_AAIR_BALL
CH_MUN_AAIR_BALL_85_MM,2,1,45,2,5,0,0,85 mm,0,0,0,CH_MUN_AAIR_BALL
CH_MUN_AAIR_BALL_100_MM,2,1,45,2,6,0,0,100 mm,0,0,0,CH_MUN_AAIR_BALL
CH_MUN_AAIR_BALL_37_MM_TYPE_55,2,1,45,2,7,0,0,37 mm Type 55,0,0,0,CH_MUN_AAIR_BALL
CH_MUN_AAIR_BALL_37_MM_TYPE_55_HE,2,1,45,2,7,1,0,37 mm Type 55 HE,0,0,0,CH_MUN_AAIR_BALL_37_MM_TYPE_55
CH_MUN_AAIR_BALL_37_MM_TYPE_55_HE_T,2,1,45,2,7,2,0,37 mm Type 55 HE-T,0,0,0,CH_MUN_AAIR_BALL_37_MM_TYPE_55
CH_MUN_AAIR_BALL_37_MM_TYPE_55_APHE,2,1,45,2,7,3,0,37 mm Type 55 APHE,0,0,0,CH_MUN_AAIR_BALL_37_MM_TYPE_55
CH_MUN_AAIR_BALL_37_MM_TYPE_55_AP_T,2,1,45,2,7,4,0,37 mm Type 55 AP-T,0,0,0,CH_MUN_AAIR_BALL_37_MM_TYPE_55
FR_MUN_AAIR_GUID,2,1,71,1,0,0,0,French Anti-Air Munitions Guided,0,0,0,0
FR_MUN_AAIR_GUID_ASTER_15,2,1,71,1,1,0,0,Aster 15,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_ASTER_30,2,1,71,1,2,0,0,Aster 30,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_CROTALE,2,1,71,1,3,0,0,Crotale,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_CROTALE_R440_MSL,2,1,71,1,3,1,0,Crotale Crotale R440 missile,0,0,0,FR_MUN_AAIR_GUID_CROTALE
FR_MUN_AAIR_GUID_CROTALE_VT_1_CROTALE_NG_MSL,2,1,71,1,3,2,0,Crotale VT-1 (Crotale NG) missile,0,0,0,FR_MUN_AAIR_GUID_CROTALE
FR_MUN_AAIR_GUID_ROLAND,2,1,71,1,4,0,0,Roland,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_MISTRAL,2,1,71,1,5,0,0,Mistral,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_MASURCA,2,1,71,1,6,0,0,Masurca,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_MICA_MSL,2,1,71,1,7,0,0,Mica Missile,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_MICA_MSL_RADAR,2,1,71,1,7,1,0,Mica Missile Radar,0,0,0,FR_MUN_AAIR_GUID_MICA_MSL
FR_MUN_AAIR_GUID_MICA_MSL_IR,2,1,71,1,7,2,0,Mica Missile IR,0,0,0,FR_MUN_AAIR_GUID_MICA_MSL
FR_MUN_AAIR_GUID_R530,2,1,71,1,8,0,0,R530,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_MAGIC_R_550,2,1,71,1,9,0,0,R-550 Magic R-550,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_R_550_MAGIC_R_550_MAGIC_1,2,1,71,1,9,1,0,R-550 Magic R-550 Magic 1,0,0,0,FR_MUN_AAIR_GUID_MAGIC_R_550
FR_MUN_AAIR_GUID_R_550_MAGIC_R_550_MAGIC_2,2,1,71,1,9,2,0,R-550 Magic R-550 Magic 2,0,0,0,FR_MUN_AAIR_GUID_MAGIC_R_550
FR_MUN_AAIR_GUID_SUPER_530,2,1,71,1,10,0,0,Super 530,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_GUID_SUPER_530_SUPER_530F,2,1,71,1,10,1,0,Super 530 Super 530F,0,0,0,FR_MUN_AAIR_GUID_SUPER_530
FR_MUN_AAIR_GUID_SUPER_530_SUPER_530D,2,1,71,1,10,2,0,Super 530 Super 530D,0,0,0,FR_MUN_AAIR_GUID_SUPER_530
FR_MUN_AAIR_GUID_SHAHINE_R460_MSL,2,1,71,1,11,0,0,Shahine R460 missile,0,0,0,FR_MUN_AAIR_GUID
FR_MUN_AAIR_BALL,2,1,71,2,0,0,0,French Anti-Air Munitions Ballistic,0,0,0,0
FR_MUN_AAIR_BALL_20_MM,2,1,71,2,1,0,0,20 mm,0,0,0,FR_MUN_AAIR_BALL
FR_MUN_AAIR_BALL_25_MM,2,1,71,2,2,0,0,25 mm,0,0,0,FR_MUN_AAIR_BALL
FR_MUN_AAIR_BALL_30_MM,2,1,71,2,3,0,0,30 mm,0,0,0,FR_MUN_AAIR_BALL
FR_MUN_AAIR_BALL_90,2,1,71,2,9,0,0,90 mm,0,0,0,FR_MUN_AAIR_BALL
FR_MUN_AAIR_BALL_50_CAL,2,1,71,2,30,0,0,.50 Cal.,0,0,0,FR_MUN_AAIR_BALL
GER_MUN_AAIR_GUID,2,1,78,1,0,0,0,German Anti-Air Munitions Guided,0,0,0,0
GER_MUN_AAIR_GUID_ROLAND,2,1,78,1,1,0,0,Roland,0,0,0,GER_MUN_AAIR_GUID
GER_MUN_AAIR_GUID_ROLAND_1,2,1,78,1,1,1,0,Roland 1,0,0,0,GER_MUN_AAIR_GUID_ROLAND
GER_MUN_AAIR_GUID_ROLAND_2,2,1,78,1,1,2,0,Roland 2,0,0,0,GER_MUN_AAIR_GUID_ROLAND
GER_MUN_AAIR_GUID_ROLAND_3,2,1,78,1,1,3,0,Roland 3,0,0,0,GER_MUN_AAIR_GUID_ROLAND
GER_MUN_AAIR_BALL,2,1,78,2,0,0,0,German Anti-Air Munitions Ballistic,0,0,0,0
GER_MUN_AAIR_BALL_20_MM,2,1,78,2,1,0,0,20 mm,0,0,0,GER_MUN_AAIR_BALL
GER_MUN_AAIR_BALL_35_MM,2,1,78,2,2,0,0,35 mm,0,0,0,GER_MUN_AAIR_BALL
INDIA_MUN_AAIR_GUID,2,1,99,1,0,0,0,India Anti-Air Munitions Guided,0,0,0,0
INDIA_MUN_AAIR_GUID_TRISHUL,2,1,99,1,1,0,0,Trishul,0,0,0,INDIA_MUN_AAIR_GUID
IRAQ_MUN_AAIR_GUID,2,1,102,1,0,0,0,Iraq Land Munitions Guided,0,0,0,0
IRAQ_MUN_AAIR_GUID_FAW_70,2,1,102,1,1,0,0,FAW 70,0,0,0,IRAQ_MUN_AAIR_GUID
IRAQ_MUN_AAIR_GUID_FAW_150,2,1,102,1,2,0,0,FAW 150,0,0,0,IRAQ_MUN_AAIR_GUID
IRAQ_MUN_AAIR_GUID_FAW_200,2,1,102,1,3,0,0,FAW 200,0,0,0,IRAQ_MUN_AAIR_GUID
IS_MUN_AAIR_GUID,2,1,105,1,0,0,0,Israel Land Munitions Guided,0,0,0,0
IS_MUN_AAIR_GUID_SHAFRIR_2,2,1,105,1,1,0,0,Shafrir 2,0,0,0,IS_MUN_AAIR_GUID
IS_MUN_AAIR_GUID_PYTHON_III,2,1,105,1,2,0,0,Python III,0,0,0,IS_MUN_AAIR_GUID
IS_MUN_AAIR_GUID_PYTHON_IV,2,1,105,1,3,0,0,Python IV,0,0,0,IS_MUN_AAIR_GUID
IT_MUN_AAIR_GUID,2,1,106,1,0,0,0,Italy Land Munitions Guided,0,0,0,0
IT_MUN_AAIR_GUID_DELETED,2,1,106,1,1,0,0,(deleted),1,0,0,IT_MUN_AAIR_GUID
IT_MUN_AAIR_GUID_ASPIDE,2,1,106,1,2,0,0,ASPIDE,0,0,0,IT_MUN_AAIR_GUID
SWE_MUN_AAIR_GUID,2,1,205,1,0,0,0,Sweden Anti-Air Munitions Guided,0,0,0,0
SWE_MUN_AAIR_GUID_RBS_70,2,1,205,1,1,0,0,RBS-70,0,0,0,SWE_MUN_AAIR_GUID
SWE_MUN_AAIR_GUID_RBS_70_MK_1,2,1,205,1,1,1,0,RBS-70 Mk 1,0,0,0,SWE_MUN_AAIR_GUID_RBS_70
SWE_MUN_AAIR_GUID_RBS_70_MK_2,2,1,205,1,1,2,0,RBS-70 Mk 2,0,0,0,SWE_MUN_AAIR_GUID_RBS_70
SWE_MUN_AAIR_GUID_RBS_15,2,1,205,1,2,0,0,RBS-15,0,0,0,SWE_MUN_AAIR_GUID
SWE_MUN_AAIR_GUID_RBS_15K,2,1,205,1,2,1,0,RBS-15K,0,0,0,SWE_MUN_AAIR_GUID_RBS_15
SWE_MUN_AAIR_GUID_RBS_15M,2,1,205,1,2,2,0,RBS-15M,0,0,0,SWE_MUN_AAIR_GUID_RBS_15
SWE_MUN_AAIR_GUID_RBS_15F,2,1,205,1,2,3,0,RBS-15F,0,0,0,SWE_MUN_AAIR_GUID_RBS_15
SWE_MUN_AAIR_GUID_RBS_15F_MK1,2,1,205,1,2,4,0,RBS-15 RBS-15F MK1,0,0,0,SWE_MUN_AAIR_GUID_RBS_15
SWE_MUN_AAIR_GUID_RBS_15K_MK1,2,1,205,1,2,5,0,RBS-15 RBS-15K MK1,0,0,0,SWE_MUN_AAIR_GUID_RBS_15
SWE_MUN_AAIR_GUID_RBS_15M_MK2,2,1,205,1,2,6,0,RBS-15 RBS-15M MK2,0,0,0,SWE_MUN_AAIR_GUID_RBS_15
SWE_MUN_AAIR_BALL,2,1,205,2,0,0,0,Sweden Anti-Air Munitions Ballistic,0,0,0,0
SWE_MUN_AAIR_BALL_40_MM,2,1,205,2,1,0,0,40 mm,0,0,0,SWE_MUN_AAIR_BALL
SWE_MUN_AAIR_BALL_40_MM_PFHE_MK_2,2,1,205,2,1,1,0,40 mm PFHE mk 2,0,0,0,SWE_MUN_AAIR_BALL_40_MM
SWE_MUN_AAIR_BALL_40_MM_3P,2,1,205,2,1,2,0,40 mm 3P,0,0,0,SWE_MUN_AAIR_BALL_40_MM
SWE_MUN_AAIR_BALL_57_MM,2,1,205,2,2,0,0,57 mm,0,0,0,SWE_MUN_AAIR_BALL
SWI_MUN_AAIR_BALL,2,1,206,2,0,0,0,Switzerland Anti-Air Munitions Ballistic,0,0,0,0
SWI_MUN_AAIR_BALL_35_MM,2,1,206,2,1,0,0,35 mm,0,0,0,SWI_MUN_AAIR_BALL
SWI_MUN_AAIR_BALL_35_MM_HEI_T,2,1,206,2,1,1,0,35 mm HEI-T,0,0,0,SWI_MUN_AAIR_BALL_35_MM
SWI_MUN_AAIR_BALL_35_MM_SAPHEI_T,2,1,206,2,1,2,0,35 mm SAPHEI-T,0,0,0,SWI_MUN_AAIR_BALL_35_MM
SWI_MUN_AAIR_BALL_35_MM_FAPDS,2,1,206,2,1,3,0,35 mm FAPDS,0,0,0,SWI_MUN_AAIR_BALL_35_MM
SWI_MUN_AAIR_BALL_35_MM_AHEAD,2,1,206,2,1,4,0,35 mm AHEAD,0,0,0,SWI_MUN_AAIR_BALL_35_MM
SWI_MUN_AAIR_BALL_35_MM_HEI,2,1,206,2,1,5,0,35 mm HEI,0,0,0,SWI_MUN_AAIR_BALL_35_MM
SWI_MUN_AAIR_BALL_35_MM_HEI_BF,2,1,206,2,1,6,0,35 mm HEI-BF,0,0,0,SWI_MUN_AAIR_BALL_35_MM
SWI_MUN_AAIR_BALL_35_MM_TP_T,2,1,206,2,1,7,0,35 mm TP-T,0,0,0,SWI_MUN_AAIR_BALL_35_MM
SWI_MUN_AAIR_BALL_35_MM_APDS_T,2,1,206,2,1,8,0,35 mm APDS-T,0,0,0,SWI_MUN_AAIR_BALL_35_MM
TAI_MUN_AAIR_GUID,2,1,208,1,0,0,0,Taiwan Anti-Air Munitions Guided,0,0,0,0
TAI_MUN_AAIR_GUID_SKY_BOW_II_TIEN_KUNG_II,2,1,208,1,1,0,0,Sky Bow II / Tien Kung II,0,0,0,TAI_MUN_AAIR_GUID
TAI_MUN_AAIR_GUID_TIEN_CHIEN_II_SKY_SWORD_II,2,1,208,1,2,0,0,Tien Chien II / Sky Sword II,0,0,0,TAI_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID,2,1,222,1,0,0,0,C.I.S. Anti-Air Munitions Guided,0,0,0,0
CIS_MUN_AAIR_GUID_AA_1_ALKALI,2,1,222,1,1,0,0,AA-1 Alkali,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_2_ATOLL,2,1,222,1,2,0,0,AA-2 Atoll,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_2C_ATOLL,2,1,222,1,2,1,0,AA-2C,0,0,0,CIS_MUN_AAIR_GUID_AA_2_ATOLL
CIS_MUN_AAIR_GUID_AA_2D_ATOLL,2,1,222,1,2,2,0,AA-2D,0,0,0,CIS_MUN_AAIR_GUID_AA_2C_ATOLL
CIS_MUN_AAIR_GUID_AA_2B_ATOLL,2,1,222,1,2,3,0,AA-2B,0,1,1,CIS_MUN_AAIR_GUID_AA_2D_ATOLL
CIS_MUN_AAIR_GUID_AA_3_ANAB,2,1,222,1,3,0,0,AA-3 Anab,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_3_IR_ANAB,2,1,222,1,3,1,0,AA-3 IR,0,0,0,CIS_MUN_AAIR_GUID_AA_3_ANAB
CIS_MUN_AAIR_GUID_AA_3_RADAR_ANAB,2,1,222,1,3,2,0,AA-3 radar,0,0,0,CIS_MUN_AAIR_GUID_AA_3_ANAB
CIS_MUN_AAIR_GUID_DELETED,2,1,222,1,4,0,0,(deleted),1,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_5_ASH,2,1,222,1,5,0,0,AA-5 Ash,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_5_ASH_AA_5_IR,2,1,222,1,5,1,0,AA-5 IR,0,0,0,CIS_MUN_AAIR_GUID_AA_5_ASH
CIS_MUN_AAIR_GUID_AA_5_ASH_AA_5_RADAR,2,1,222,1,5,2,0,AA-5 radar,0,0,0,CIS_MUN_AAIR_GUID_AA_5_ASH
CIS_MUN_AAIR_GUID_AA_6_ACRID,2,1,222,1,6,0,0,AA-6 Acrid,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_6_ACRID_AA_6_IR,2,1,222,1,6,1,0,AA-6 IR,0,0,0,CIS_MUN_AAIR_GUID_AA_6_ACRID
CIS_MUN_AAIR_GUID_AA_6_ACRID_AA_6_RADAR,2,1,222,1,6,2,0,AA-6 radar,0,0,0,CIS_MUN_AAIR_GUID_AA_6_ACRID
CIS_MUN_AAIR_GUID_AA_7_APEX,2,1,222,1,7,0,0,AA-7 Apex,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_7_APEX_AA_7_IR,2,1,222,1,7,1,0,AA-7 Apex AA-7 IR,0,0,0,CIS_MUN_AAIR_GUID_AA_7_APEX
CIS_MUN_AAIR_GUID_AA_7_APEX_AA_7_RADAR,2,1,222,1,7,2,0,AA-7 Apex AA-7 radar,0,0,0,CIS_MUN_AAIR_GUID_AA_7_APEX
CIS_MUN_AAIR_GUID_AA_8_APHID,2,1,222,1,8,0,0,AA-8 Aphid,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_8A_APHID,2,1,222,1,8,1,0,AA-8 Aphid AA-8A Aphid,0,0,0,CIS_MUN_AAIR_GUID_AA_8_APHID
CIS_MUN_AAIR_GUID_AA_8_APHID_AA_8B_APHID,2,1,222,1,8,2,0,AA-8 Aphid AA-8B Aphid,0,0,0,CIS_MUN_AAIR_GUID_AA_8_APHID
CIS_MUN_AAIR_GUID_AA_8C_APHID,2,1,222,1,8,3,0,AA-8 Aphid AA-8C Aphid,0,0,0,CIS_MUN_AAIR_GUID_AA_8_APHID
CIS_MUN_AAIR_GUID_AA_9_AMOS,2,1,222,1,9,0,0,AA-9 Amos,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_9_AMOS_AA_9_INERTIAL,2,1,222,1,9,1,0,AA-9 Amos AA-9 inertial,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_9_AMOS_AA_9_COM_UPDATE,2,1,222,1,9,2,0,AA-9 Amos AA-9 command update,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_9_AMOS_AA_9_RADAR,2,1,222,1,9,3,0,AA-9 Amos AA-9 radar,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_10_ALAMO,2,1,222,1,10,0,0,AA-10 Alamo,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_ALAMO_AA_10A_SHORT_BURN_RADAR,2,1,222,1,10,1,0,AA-10 Alamo AA-10A short burn radar,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_ALAMO_AA_10B_SHORT_BURN_IR,2,1,222,1,10,2,0,AA-10 Alamo AA-10B short burn IR,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_ALAMO_AA_10C_LONG_BURN_RADAR,2,1,222,1,10,3,0,AA-10 Alamo AA-10C long burn radar,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_10_ALAMO_AA_10D_LONG_BURN_IR,2,1,222,1,10,4,0,AA-10 Alamo AA-10D long burn IR,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_11_ARCHER,2,1,222,1,11,0,0,AA-11 Archer,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_AA_X_12,2,1,222,1,12,0,0,AA-X-12,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_DELETED,2,1,222,1,13,0,0,(deleted),1,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_2,2,1,222,1,14,0,0,SA-2 Guideline,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_2_DELETED,2,1,222,1,14,1,0,(deleted),1,0,0,CIS_MUN_AAIR_GUID_SA_2
CIS_MUN_AAIR_GUID_SA_2B_MOD_1,2,1,222,1,14,2,0,SA-2b Guideline Mod 1,0,0,0,CIS_MUN_AAIR_GUID_SA_2
CIS_MUN_AAIR_GUID_SA_2D_MOD_3,2,1,222,1,14,3,0,SA-2d Guideline Mod 3,0,0,0,CIS_MUN_AAIR_GUID_SA_2
CIS_MUN_AAIR_GUID_SA_2F_MOD_5,2,1,222,1,14,4,0,SA-2f Guideline Mod 5,0,0,0,CIS_MUN_AAIR_GUID_SA_2
CIS_MUN_AAIR_GUID_DELETED,2,1,222,1,15,0,0,(deleted),1,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_4,2,1,222,1,16,0,0,SA-4 Ganef,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_4A,2,1,222,1,16,1,0,SA-4A,0,0,0,CIS_MUN_AAIR_GUID_SA_4
CIS_MUN_AAIR_GUID_SA_4B,2,1,222,1,16,2,0,SA-4B,0,0,0,CIS_MUN_AAIR_GUID_SA_4
CIS_MUN_AAIR_GUID_SA_5_GAMMON,2,1,222,1,17,0,0,SA-5 Gammon,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_5_GAMMON_SA_5A,2,1,222,1,17,1,0,SA-5 Gammon SA-5A,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_5_GAMMON_SA_5B,2,1,222,1,17,2,0,SA-5 Gammon SA-5B,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_5_GAMMON_SA_5C,2,1,222,1,17,3,0,SA-5 Gammon SA-5C,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_6,2,1,222,1,18,0,0,SA-6 Gainful,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_6A,2,1,222,1,18,1,0,SA-6A,0,0,0,CIS_MUN_AAIR_GUID_SA_6
CIS_MUN_AAIR_GUID_SA_6B,2,1,222,1,18,2,0,SA-6B,0,0,0,CIS_MUN_AAIR_GUID_SA_6
CIS_MUN_AAIR_GUID_SA_7,2,1,222,1,19,0,0,SA-7 Grail,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_7A,2,1,222,1,19,1,0,SA-7A,0,0,0,CIS_MUN_AAIR_GUID_SA_7
CIS_MUN_AAIR_GUID_SA_7B,2,1,222,1,19,2,0,SA-7B,0,0,0,CIS_MUN_AAIR_GUID_SA_7
CIS_MUN_AAIR_GUID_SA_7B_SPETSNAZ,2,1,222,1,19,3,0,SA-7B (Spetsnaz mod),0,0,0,CIS_MUN_AAIR_GUID_SA_7
CIS_MUN_AAIR_GUID_SA_7C,2,1,222,1,19,4,0,SA-7C,0,0,0,CIS_MUN_AAIR_GUID_SA_7
CIS_MUN_AAIR_GUID_SA_8,2,1,222,1,20,0,0,SA-8 Gecko,0,0,0,CIS_MUN_AAIR_GUID
CIS_MUN_AAIR_GUID_SA_8A_MOD_0,2,1,222,1,20,1,0,SA-8A mod 0,0,0,0,CIS_MUN_AAIR_GUID_SA_8
