value,name,desc,deleted,new,SISO
603,ATCHPART_FUSELAGE_STATION_92,Fuselage Station 92,0,0,0
604,ATCHPART_FUSELAGE_STATION_93,Fuselage Station 93,0,0,0
605,ATCHPART_FUSELAGE_STATION_94,Fuselage Station 94,0,0,0
606,ATCHPART_FUSELAGE_STATION_95,Fuselage Station 95,0,0,0
607,ATCHPART_FUSELAGE_STATION_96,Fuselage Station 96,0,0,0
608,ATCHPART_FUSELAGE_STATION_97,Fuselage Station 97,0,0,0
609,ATCHPART_FUSELAGE_STATION_98,Fuselage Station 98,0,0,0
610,ATCHPART_FUSELAGE_STATION_99,Fuselage Station 99,0,0,0
611,ATCHPART_FUSELAGE_STATION_100,Fuselage Station 100,0,0,0
612,ATCHPART_FUSELAGE_STATION_101,Fuselage Station 101,0,0,0
613,ATCHPART_FUSELAGE_STATION_102,Fuselage Station 102,0,0,0
614,ATCHPART_FUSELAGE_STATION_103,Fuselage Station 103,0,0,0
615,ATCHPART_FUSELAGE_STATION_104,Fuselage Station 104,0,0,0
616,ATCHPART_FUSELAGE_STATION_105,Fuselage Station 105,0,0,0
617,ATCHPART_FUSELAGE_STATION_106,Fuselage Station 106,0,0,0
618,ATCHPART_FUSELAGE_STATION_107,Fuselage Station 107,0,0,0
619,ATCHPART_FUSELAGE_STATION_108,Fuselage Station 108,0,0,0
620,ATCHPART_FUSELAGE_STATION_109,Fuselage Station 109,0,0,0
621,ATCHPART_FUSELAGE_STATION_110,Fuselage Station 110,0,0,0
622,ATCHPART_FUSELAGE_STATION_111,Fuselage Station 111,0,0,0
623,ATCHPART_FUSELAGE_STATION_112,Fuselage Station 112,0,0,0
624,ATCHPART_FUSELAGE_STATION_113,Fuselage Station 113,0,0,0
625,ATCHPART_FUSELAGE_STATION_114,Fuselage Station 114,0,0,0
626,ATCHPART_FUSELAGE_STATION_115,Fuselage Station 115,0,0,0
627,ATCHPART_FUSELAGE_STATION_116,Fuselage Station 116,0,0,0
628,ATCHPART_FUSELAGE_STATION_117,Fuselage Station 117,0,0,0
629,ATCHPART_FUSELAGE_STATION_118,Fuselage Station 118,0,0,0
630,ATCHPART_FUSELAGE_STATION_119,Fuselage Station 119,0,0,0
631,ATCHPART_FUSELAGE_STATION_120,Fuselage Station 120,0,0,0
632,ATCHPART_FUSELAGE_STATION_121,Fuselage Station 121,0,0,0
633,ATCHPART_FUSELAGE_STATION_122,Fuselage Station 122,0,0,0
634,ATCHPART_FUSELAGE_STATION_123,Fuselage Station 123,0,0,0
635,ATCHPART_FUSELAGE_STATION_124,Fuselage Station 124,0,0,0
636,ATCHPART_FUSELAGE_STATION_125,Fuselage Station 125,0,0,0
637,ATCHPART_FUSELAGE_STATION_126,Fuselage Station 126,0,0,0
638,ATCHPART_FUSELAGE_STATION_127,Fuselage Station 127,0,0,0
639,ATCHPART_FUSELAGE_STATION_128,Fuselage Station 128,0,0,0
640,ATCHPART_LEFT_WING_STATION_1,Left-Wing Station 1,0,0,0
641,ATCHPART_LEFT_WING_STATION_2,Left-Wing Station 2,0,0,0
642,ATCHPART_LEFT_WING_STATION_3,Left-Wing Station 3,0,0,0
643,ATCHPART_LEFT_WING_STATION_4,Left-Wing Station 4,0,0,0
644,ATCHPART_LEFT_WING_STATION_5,Left-Wing Station 5,0,0,0
645,ATCHPART_LEFT_WING_STATION_6,Left-Wing Station 6,0,0,0
646,ATCHPART_LEFT_WING_STATION_7,Left-Wing Station 7,0,0,0
647,ATCHPART_LEFT_WING_STATION_8,Left-Wing Station 8,0,0,0
648,ATCHPART_LEFT_WING_STATION_9,Left-Wing Station 9,0,0,0
649,ATCHPART_LEFT_WING_STATION_10,Left-Wing Station 10,0,0,0
650,ATCHPART_LEFT_WING_STATION_11,Left-Wing Station 11,0,0,0
651,ATCHPART_LEFT_WING_STATION_12,Left-Wing Station 12,0,0,0
652,ATCHPART_LEFT_WING_STATION_13,Left-Wing Station 13,0,0,0
653,ATCHPART_LEFT_WING_STATION_14,Left-Wing Station 14,0,0,0
654,ATCHPART_LEFT_WING_STATION_15,Left-Wing Station 15,0,0,0
655,ATCHPART_LEFT_WING_STATION_16,Left-Wing Station 16,0,0,0
656,ATCHPART_LEFT_WING_STATION_17,Left-Wing Station 17,0,0,0
657,ATCHPART_LEFT_WING_STATION_18,Left-Wing Station 18,0,0,0
658,ATCHPART_LEFT_WING_STATION_19,Left-Wing Station 19,0,0,0
659,ATCHPART_LEFT_WING_STATION_20,Left-Wing Station 20,0,0,0
660,ATCHPART_LEFT_WING_STATION_21,Left-Wing Station 21,0,0,0
661,ATCHPART_LEFT_WING_STATION_22,Left-Wing Station 22,0,0,0
662,ATCHPART_LEFT_WING_STATION_23,Left-Wing Station 23,0,0,0
663,ATCHPART_LEFT_WING_STATION_24,Left-Wing Station 24,0,0,0
664,ATCHPART_LEFT_WING_STATION_25,Left-Wing Station 25,0,0,0
665,ATCHPART_LEFT_WING_STATION_26,Left-Wing Station 26,0,0,0
666,ATCHPART_LEFT_WING_STATION_27,Left-Wing Station 27,0,0,0
667,ATCHPART_LEFT_WING_STATION_28,Left-Wing Station 28,0,0,0
668,ATCHPART_LEFT_WING_STATION_29,Left-Wing Station 29,0,0,0
669,ATCHPART_LEFT_WING_STATION_30,Left-Wing Station 30,0,0,0
670,ATCHPART_LEFT_WING_STATION_31,Left-Wing Station 31,0,0,0
671,ATCHPART_LEFT_WING_STATION_32,Left-Wing Station 32,0,0,0
672,ATCHPART_LEFT_WING_STATION_33,Left-Wing Station 33,0,0,0
673,ATCHPART_LEFT_WING_STATION_34,Left-Wing Station 34,0,0,0
674,ATCHPART_LEFT_WING_STATION_35,Left-Wing Station 35,0,0,0
675,ATCHPART_LEFT_WING_STATION_36,Left-Wing Station 36,0,0,0
676,ATCHPART_LEFT_WING_STATION_37,Left-Wing Station 37,0,0,0
677,ATCHPART_LEFT_WING_STATION_38,Left-Wing Station 38,0,0,0
678,ATCHPART_LEFT_WING_STATION_39,Left-Wing Station 39,0,0,0
679,ATCHPART_LEFT_WING_STATION_40,Left-Wing Station 40,0,0,0
680,ATCHPART_LEFT_WING_STATION_41,Left-Wing Station 41,0,0,0
681,ATCHPART_LEFT_WING_STATION_42,Left-Wing Station 42,0,0,0
682,ATCHPART_LEFT_WING_STATION_43,Left-Wing Station 43,0,0,0
683,ATCHPART_LEFT_WING_STATION_44,Left-Wing Station 44,0,0,0
684,ATCHPART_LEFT_WING_STATION_45,Left-Wing Station 45,0,0,0
685,ATCHPART_LEFT_WING_STATION_46,Left-Wing Station 46,0,0,0
686,ATCHPART_LEFT_WING_STATION_47,Left-Wing Station 47,0,0,0
687,ATCHPART_LEFT_WING_STATION_48,Left-Wing Station 48,0,0,0
688,ATCHPART_LEFT_WING_STATION_49,Left-Wing Station 49,0,0,0
689,ATCHPART_LEFT_WING_STATION_50,Left-Wing Station 50,0,0,0
690,ATCHPART_LEFT_WING_STATION_51,Left-Wing Station 51,0,0,0
691,ATCHPART_LEFT_WING_STATION_52,Left-Wing Station 52,0,0,0
692,ATCHPART_LEFT_WING_STATION_53,Left-Wing Station 53,0,0,0
693,ATCHPART_LEFT_WING_STATION_54,Left-Wing Station 54,0,0,0
694,ATCHPART_LEFT_WING_STATION_55,Left-Wing Station 55,0,0,0
695,ATCHPART_LEFT_WING_STATION_56,Left-Wing Station 56,0,0,0
696,ATCHPART_LEFT_WING_STATION_57,Left-Wing Station 57,0,0,0
697,ATCHPART_LEFT_WING_STATION_58,Left-Wing Station 58,0,0,0
698,ATCHPART_LEFT_WING_STATION_59,Left-Wing Station 59,0,0,0
699,ATCHPART_LEFT_WING_STATION_60,Left-Wing Station 60,0,0,0
700,ATCHPART_LEFT_WING_STATION_61,Left-Wing Station 61,0,0,0
701,ATCHPART_LEFT_WING_STATION_62,Left-Wing Station 62,0,0,0
702,ATCHPART_LEFT_WING_STATION_63,Left-Wing Station 63,0,0,0
703,ATCHPART_LEFT_WING_STATION_64,Left-Wing Station 64,0,0,0
704,ATCHPART_LEFT_WING_STATION_65,Left-Wing Station 65,0,0,0
705,ATCHPART_LEFT_WING_STATION_66,Left-Wing Station 66,0,0,0
706,ATCHPART_LEFT_WING_STATION_67,Left-Wing Station 67,0,0,0
707,ATCHPART_LEFT_WING_STATION_68,Left-Wing Station 68,0,0,0
708,ATCHPART_LEFT_WING_STATION_69,Left-Wing Station 69,0,0,0
709,ATCHPART_LEFT_WING_STATION_70,Left-Wing Station 70,0,0,0
710,ATCHPART_LEFT_WING_STATION_71,Left-Wing Station 71,0,0,0
711,ATCHPART_LEFT_WING_STATION_72,Left-Wing Station 72,0,0,0
712,ATCHPART_LEFT_WING_STATION_73,Left-Wing Station 73,0,0,0
713,ATCHPART_LEFT_WING_STATION_74,Left-Wing Station 74,0,0,0
714,ATCHPART_LEFT_WING_STATION_75,Left-Wing Station 75,0,0,0
715,ATCHPART_LEFT_WING_STATION_76,Left-Wing Station 76,0,0,0
716,ATCHPART_LEFT_WING_STATION_77,Left-Wing Station 77,0,0,0
717,ATCHPART_LEFT_WING_STATION_78,Left-Wing Station 78,0,0,0
718,ATCHPART_LEFT_WING_STATION_79,Left-Wing Station 79,0,0,0
719,ATCHPART_LEFT_WING_STATION_80,Left-Wing Station 80,0,0,0
720,ATCHPART_LEFT_WING_STATION_81,Left-Wing Station 81,0,0,0
721,ATCHPART_LEFT_WING_STATION_82,Left-Wing Station 82,0,0,0
722,ATCHPART_LEFT_WING_STATION_83,Left-Wing Station 83,0,0,0
723,ATCHPART_LEFT_WING_STATION_84,Left-Wing Station 84,0,0,0
724,ATCHPART_LEFT_WING_STATION_85,Left-Wing Station 85,0,0,0
725,ATCHPART_LEFT_WING_STATION_86,Left-Wing Station 86,0,0,0
726,ATCHPART_LEFT_WING_STATION_87,Left-Wing Station 87,0,0,0
727,ATCHPART_LEFT_WING_STATION_88,Left-Wing Station 88,0,0,0
728,ATCHPART_LEFT_WING_STATION_89,Left-Wing Station 89,0,0,0
729,ATCHPART_LEFT_WING_STATION_90,Left-Wing Station 90,0,0,0
730,ATCHPART_LEFT_WING_STATION_91,Left-Wing Station 91,0,0,0
731,ATCHPART_LEFT_WING_STATION_92,Left-Wing Station 92,0,0,0
732,ATCHPART_LEFT_WING_STATION_93,Left-Wing Station 93,0,0,0
733,ATCHPART_LEFT_WING_STATION_94,Left-Wing Station 94,0,0,0
734,ATCHPART_LEFT_WING_STATION_95,Left-Wing Station 95,0,0,0
735,ATCHPART_LEFT_WING_STATION_96,Left-Wing Station 96,0,0,0
736,ATCHPART_LEFT_WING_STATION_97,Left-Wing Station 97,0,0,0
737,ATCHPART_LEFT_WING_STATION_98,Left-Wing Station 98,0,0,0
738,ATCHPART_LEFT_WING_STATION_99,Left-Wing Station 99,0,0,0
739,ATCHPART_LEFT_WING_STATION_100,Left-Wing Station 100,0,0,0
740,ATCHPART_LEFT_WING_STATION_101,Left-Wing Station 101,0,0,0
741,ATCHPART_LEFT_WING_STATION_102,Left-Wing Station 102,0,0,0
742,ATCHPART_LEFT_WING_STATION_103,Left-Wing Station 103,0,0,0
743,ATCHPART_LEFT_WING_STATION_104,Left-Wing Station 104,0,0,0
744,ATCHPART_LEFT_WING_STATION_105,Left-Wing Station 105,0,0,0
745,ATCHPART_LEFT_WING_STATION_106,Left-Wing Station 106,0,0,0
746,ATCHPART_LEFT_WING_STATION_107,Left-Wing Station 107,0,0,0
747,ATCHPART_LEFT_WING_STATION_108,Left-Wing Station 108,0,0,0
748,ATCHPART_LEFT_WING_STATION_109,Left-Wing Station 109,0,0,0
749,ATCHPART_LEFT_WING_STATION_110,Left-Wing Station 110,0,0,0
750,ATCHPART_LEFT_WING_STATION_111,Left-Wing Station 111,0,0,0
751,ATCHPART_LEFT_WING_STATION_112,Left-Wing Station 112,0,0,0
752,ATCHPART_LEFT_WING_STATION_113,Left-Wing Station 113,0,0,0
753,ATCHPART_LEFT_WING_STATION_114,Left-Wing Station 114,0,0,0
754,ATCHPART_LEFT_WING_STATION_115,Left-Wing Station 115,0,0,0
755,ATCHPART_LEFT_WING_STATION_116,Left-Wing Station 116,0,0,0
756,ATCHPART_LEFT_WING_STATION_117,Left-Wing Station 117,0,0,0
757,ATCHPART_LEFT_WING_STATION_118,Left-Wing Station 118,0,0,0
758,ATCHPART_LEFT_WING_STATION_119,Left-Wing Station 119,0,0,0
759,ATCHPART_LEFT_WING_STATION_120,Left-Wing Station 120,0,0,0
760,ATCHPART_LEFT_WING_STATION_121,Left-Wing Station 121,0,0,0
761,ATCHPART_LEFT_WING_STATION_122,Left-Wing Station 122,0,0,0
762,ATCHPART_LEFT_WING_STATION_123,Left-Wing Station 123,0,0,0
763,ATCHPART_LEFT_WING_STATION_124,Left-Wing Station 124,0,0,0
764,ATCHPART_LEFT_WING_STATION_125,Left-Wing Station 125,0,0,0
765,ATCHPART_LEFT_WING_STATION_126,Left-Wing Station 126,0,0,0
766,ATCHPART_LEFT_WING_STATION_127,Left-Wing Station 127,0,0,0
767,ATCHPART_LEFT_WING_STATION_128,Left-Wing Station 128,0,0,0
768,ATCHPART_RIGHT_WING_STATION_1,Right-Wing Station 1,0,0,0
769,ATCHPART_RIGHT_WING_STATION_2,Right-Wing Station 2,0,0,0
770,ATCHPART_RIGHT_WING_STATION_3,Right-Wing Station 3,0,0,0
771,ATCHPART_RIGHT_WING_STATION_4,Right-Wing Station 4,0,0,0
772,ATCHPART_RIGHT_WING_STATION_5,Right-Wing Station 5,0,0,0
773,ATCHPART_RIGHT_WING_STATION_6,Right-Wing Station 6,0,0,0
774,ATCHPART_RIGHT_WING_STATION_7,Right-Wing Station 7,0,0,0
775,ATCHPART_RIGHT_WING_STATION_8,Right-Wing Station 8,0,0,0
776,ATCHPART_RIGHT_WING_STATION_9,Right-Wing Station 9,0,0,0
777,ATCHPART_RIGHT_WING_STATION_10,Right-Wing Station 10,0,0,0
778,ATCHPART_RIGHT_WING_STATION_11,Right-Wing Station 11,0,0,0
779,ATCHPART_RIGHT_WING_STATION_12,Right-Wing Station 12,0,0,0
780,ATCHPART_RIGHT_WING_STATION_13,Right-Wing Station 13,0,0,0
781,ATCHPART_RIGHT_WING_STATION_14,Right-Wing Station 14,0,0,0
782,ATCHPART_RIGHT_WING_STATION_15,Right-Wing Station 15,0,0,0
783,ATCHPART_RIGHT_WING_STATION_16,Right-Wing Station 16,0,0,0
784,ATCHPART_RIGHT_WING_STATION_17,Right-Wing Station 17,0,0,0
785,ATCHPART_RIGHT_WING_STATION_18,Right-Wing Station 18,0,0,0
786,ATCHPART_RIGHT_WING_STATION_19,Right-Wing Station 19,0,0,0
787,ATCHPART_RIGHT_WING_STATION_20,Right-Wing Station 20,0,0,0
788,ATCHPART_RIGHT_WING_STATION_21,Right-Wing Station 21,0,0,0
789,ATCHPART_RIGHT_WING_STATION_22,Right-Wing Station 22,0,0,0
790,ATCHPART_RIGHT_WING_STATION_23,Right-Wing Station 23,0,0,0
791,ATCHPART_RIGHT_WING_STATION_24,Right-Wing Station 24,0,0,0
792,ATCHPART_RIGHT_WING_STATION_25,Right-Wing Station 25,0,0,0
793,ATCHPART_RIGHT_WING_STATION_26,Right-Wing Station 26,0,0,0
794,ATCHPART_RIGHT_WING_STATION_27,Right-Wing Station 27,0,0,0
795,ATCHPART_RIGHT_WING_STATION_28,Right-Wing Station 28,0,0,0
796,ATCHPART_RIGHT_WING_STATION_29,Right-Wing Station 29,0,0,0
797,ATCHPART_RIGHT_WING_STATION_30,Right-Wing Station 30,0,0,0
798,ATCHPART_RIGHT_WING_STATION_31,Right-Wing Station 31,0,0,0
799,ATCHPART_RIGHT_WING_STATION_32,Right-Wing Station 32,0,0,0
800,ATCHPART_RIGHT_WING_STATION_33,Right-Wing Station 33,0,0,0
801,ATCHPART_RIGHT_WING_STATION_34,Right-Wing Station 34,0,0,0
802,ATCHPART_RIGHT_WING_STATION_35,Right-Wing Station 35,0,0,0
803,ATCHPART_RIGHT_WING_STATION_36,Right-Wing Station 36,0,0,0
804,ATCHPART_RIGHT_WING_STATION_37,Right-Wing Station 37,0,0,0
805,ATCHPART_RIGHT_WING_STATION_38,Right-Wing Station 38,0,0,0
806,ATCHPART_RIGHT_WING_STATION_39,Right-Wing Station 39,0,0,0
807,ATCHPART_RIGHT_WING_STATION_40,Right-Wing Station 40,0,0,0
808,ATCHPART_RIGHT_WING_STATION_41,Right-Wing Station 41,0,0,0
809,ATCHPART_RIGHT_WING_STATION_42,Right-Wing Station 42,0,0,0
810,ATCHPART_RIGHT_WING_STATION_43,Right-Wing Station 43,0,0,0
811,ATCHPART_RIGHT_WING_STATION_44,Right-Wing Station 44,0,0,0
812,ATCHPART_RIGHT_WING_STATION_45,Right-Wing Station 45,0,0,0
813,ATCHPART_RIGHT_WING_STATION_46,Right-Wing Station 46,0,0,0
814,ATCHPART_RIGHT_WING_STATION_47,Right-Wing Station 47,0,0,0
815,ATCHPART_RIGHT_WING_STATION_48,Right-Wing Station 48,0,0,0
816,ATCHPART_RIGHT_WING_STATION_49,Right-Wing Station 49,0,0,0
817,ATCHPART_RIGHT_WING_STATION_50,Right-Wing Station 50,0,0,0
818,ATCHPART_RIGHT_WING_STATION_51,Right-Wing Station 51,0,0,0
819,ATCHPART_RIGHT_WING_STATION_52,Right-Wing Station 52,0,0,0
820,ATCHPART_RIGHT_WING_STATION_53,Right-Wing Station 53,0,0,0
821,ATCHPART_RIGHT_WING_STATION_54,Right-Wing Station 54,0,0,0
822,ATCHPART_RIGHT_WING_STATION_55,Right-Wing Station 55,0,0,0
823,ATCHPART_RIGHT_WING_STATION_56,Right-Wing Station 56,0,0,0
824,ATCHPART_RIGHT_WING_STATION_57,Right-Wing Station 57,0,0,0
825,ATCHPART_RIGHT_WING_STATION_58,Right-Wing Station 58,0,0,0
826,ATCHPART_RIGHT_WING_STATION_59,Right-Wing Station 59,0,0,0
827,ATCHPART_RIGHT_WING_STATION_60,Right-Wing Station 60,0,0,0
828,ATCHPART_RIGHT_WING_STATION_61,Right-Wing Station 61,0,0,0
829,ATCHPART_RIGHT_WING_STATION_62,Right-Wing Station 62,0,0,0
830,ATCHPART_RIGHT_WING_STATION_63,Right-Wing Station 63,0,0,0
831,ATCHPART_RIGHT_WING_STATION_64,Right-Wing Station 64,0,0,0
832,ATCHPART_RIGHT_WING_STATION_65,Right-Wing Station 65,0,0,0
833,ATCHPART_RIGHT_WING_STATION_66,Right-Wing Station 66,0,0,0
834,ATCHPART_RIGHT_WING_STATION_67,Right-Wing Station 67,0,0,0
835,ATCHPART_RIGHT_WING_STATION_68,Right-Wing Station 68,0,0,0
836,ATCHPART_RIGHT_WING_STATION_69,Right-Wing Station 69,0,0,0
837,ATCHPART_RIGHT_WING_STATION_70,Right-Wing Station 70,0,0,0
838,ATCHPART_RIGHT_WING_STATION_71,Right-Wing Station 71,0,0,0
839,ATCHPART_RIGHT_WING_STATION_72,Right-Wing Station 72,0,0,0
840,ATCHPART_RIGHT_WING_STATION_73,Right-Wing Station 73,0,0,0
841,ATCHPART_RIGHT_WING_STATION_74,Right-Wing Station 74,0,0,0
842,ATCHPART_RIGHT_WING_STATION_75,Right-Wing Station 75,0,0,0
843,ATCHPART_RIGHT_WING_STATION_76,Right-Wing Station 76,0,0,0
844,ATCHPART_RIGHT_WING_STATION_77,Right-Wing Station 77,0,0,0
845,ATCHPART_RIGHT_WING_STATION_78,Right-Wing Station 78,0,0,0
846,ATCHPART_RIGHT_WING_STATION_79,Right-Wing Station 79,0,0,0
847,ATCHPART_RIGHT_WING_STATION_80,Right-Wing Station 80,0,0,0
848,ATCHPART_RIGHT_WING_STATION_81,Right-Wing Station 81,0,0,0
849,ATCHPART_RIGHT_WING_STATION_82,Right-Wing Station 82,0,0,0
850,ATCHPART_RIGHT_WING_STATION_83,Right-Wing Station 83,0,0,0
851,ATCHPART_RIGHT_WING_STATION_84,Right-Wing Station 84,0,0,0
852,ATCHPART_RIGHT_WING_STATION_85,Right-Wing Station 85,0,0,0
853,ATCHPART_RIGHT_WING_STATION_86,Right-Wing Station 86,0,0,0
854,ATCHPART_RIGHT_WING_STATION_87,Right-Wing Station 87,0,0,0
855,ATCHPART_RIGHT_WING_STATION_88,Right-Wing Station 88,0,0,0
856,ATCHPART_RIGHT_WING_STATION_89,Right-Wing Station 89,0,0,0
857,ATCHPART_RIGHT_WING_STATION_90,Right-Wing Station 90,0,0,0
858,ATCHPART_RIGHT_WING_STATION_91,Right-Wing Station 91,0,0,0
859,ATCHPART_RIGHT_WING_STATION_92,Right-Wing Station 92,0,0,0
860,ATCHPART_RIGHT_WING_STATION_93,Right-Wing Station 93,0,0,0
